"soc","industry_code"
"29-2061","62210S"
"29-2072","62210S"
"29-2090","62210S"
"29-2099","62210S"
"29-9000","62210S"
"29-9021","62210S"
"29-9090","62210S"
"29-9091","62210S"
"29-9092","62210S"
"29-9093","62210S"
"29-9099","62210S"
"31-0000","62210S"
"31-1100","62210S"
"31-1120","62210S"
"31-1130","62210S"
"31-1131","62210S"
"31-1132","62210S"
"31-1133","62210S"
"31-2000","62210S"
"31-2010","62210S"
"31-2011","62210S"
"31-2020","62210S"
"31-2021","62210S"
"31-2022","62210S"
"31-9000","62210S"
"31-9090","62210S"
"31-9091","62210S"
"31-9092","62210S"
"31-9093","62210S"
"31-9094","62210S"
"31-9097","62210S"
"33-0000","62210S"
"33-1000","62210S"
"33-1090","62210S"
"33-1091","62210S"
"33-3000","62210S"
"33-3050","62210S"
"33-3051","62210S"
"33-9000","62210S"
"33-9030","62210S"
"33-9032","62210S"
"35-0000","62210S"
"35-1000","62210S"
"35-1012","62210S"
"35-2000","62210S"
"35-2010","62210S"
"35-2012","62210S"
"35-2021","62210S"
"35-3000","62210S"
"35-3023","62210S"
"35-3041","62210S"
"35-9000","62210S"
"35-9011","62210S"
"37-0000","62210S"
"37-1000","62210S"
"37-1011","62210S"
"37-2000","62210S"
"37-2010","62210S"
"37-2011","62210S"
"37-2012","62210S"
"37-3000","62210S"
"37-3011","62210S"
"39-0000","62210S"
"39-9000","62210S"
"39-9011","62210S"
"39-9030","62210S"
"39-9031","62210S"
"39-9032","62210S"
"41-0000","62210S"
"41-2000","62210S"
"41-2010","62210S"
"41-2011","62210S"
"41-2031","62210S"
"43-0000","62210S"
"43-1000","62210S"
"43-1011","62210S"
"43-2000","62210S"
"43-2011","62210S"
"43-3000","62210S"
"43-3011","62210S"
"43-3021","62210S"
"43-3031","62210S"
"43-3051","62210S"
"43-3061","62210S"
"43-3099","62210S"
"43-4000","62210S"
"43-4051","62210S"
"43-4061","62210S"
"43-4071","62210S"
"43-4111","62210S"
"43-4161","62210S"
"43-4171","62210S"
"43-4199","62210S"
"43-5000","62210S"
"43-5021","62210S"
"43-5030","62210S"
"43-5031","62210S"
"43-5032","62210S"
"43-5061","62210S"
"43-5071","62210S"
"43-6000","62210S"
"43-6011","62210S"
"43-6013","62210S"
"43-6014","62210S"
"43-9000","62210S"
"43-9020","62210S"
"43-9022","62210S"
"43-9061","62210S"
"43-9199","62210S"
"47-0000","62210S"
"47-2000","62210S"
"47-2031","62210S"
"47-2111","62210S"
"47-2140","62210S"
"47-2141","62210S"
"47-2150","62210S"
"47-2152","62210S"
"49-0000","62210S"
"49-1000","62210S"
"49-1011","62210S"
"49-9000","62210S"
"49-9021","62210S"
"49-9060","62210S"
"49-9062","62210S"
"49-9071","62210S"
"49-9090","62210S"
"51-0000","62210S"
"51-6000","62210S"
"51-6011","62210S"
"51-8000","62210S"
"51-8021","62210S"
"53-0000","62210S"
"53-1000","62210S"
"53-1047","62210S"
"53-3000","62210S"
"53-3030","62210S"
"53-3033","62210S"
"53-3050","62210S"
"53-3053","62210S"
"53-6000","62210S"
"53-6021","62210S"
"53-7000","62210S"
"53-7062","62210S"
"53-7065","62210S"
"00-0000","62210L"
"11-0000","62210L"
"11-1000","62210L"
"11-1011","62210L"
"11-1021","62210L"
"11-2000","62210L"
"11-2020","62210L"
"11-2021","62210L"
"11-2030","62210L"
"11-2032","62210L"
"11-2033","62210L"
"11-3000","62210L"
"11-3010","62210L"
"11-3012","62210L"
"11-3013","62210L"
"11-3021","62210L"
"11-3031","62210L"
"11-3061","62210L"
"11-3071","62210L"
"11-3111","62210L"
"11-3121","62210L"
"11-3131","62210L"
"11-9000","62210L"
"11-9021","62210L"
"11-9051","62210L"
"11-9111","62210L"
"11-9121","62210L"
"11-9151","62210L"
"11-9161","62210L"
"11-9199","62210L"
"13-0000","62210L"
"13-1000","62210L"
"13-1020","62210L"
"13-1030","62210L"
"13-1031","62210L"
"13-1041","62210L"
"13-1070","62210L"
"13-1071","62210L"
"13-1075","62210L"
"13-1080","62210L"
"13-1081","62210L"
"13-1082","62210L"
"13-1111","62210L"
"13-1121","62210L"
"13-1131","62210L"
"13-1141","62210L"
"13-1151","62210L"
"13-1161","62210L"
"13-1199","62210L"
"13-2000","62210L"
"13-2011","62210L"
"13-2031","62210L"
"13-2050","62210L"
"13-2051","62210L"
"13-2052","62210L"
"13-2070","62210L"
"13-2071","62210L"
"13-2099","62210L"
"15-0000","62210L"
"15-1200","62210L"
"15-1210","62210L"
"15-1211","62210L"
"15-1212","62210L"
"15-1230","62210L"
"15-1231","62210L"
"15-1232","62210L"
"15-1240","62210L"
"15-1241","62210L"
"15-1242","62210L"
"15-1243","62210L"
"15-1244","62210L"
"15-1250","62210L"
"15-1251","62210L"
"15-1252","62210L"
"15-1253","62210L"
"15-1299","62210L"
"15-2000","62210L"
"15-2031","62210L"
"15-2041","62210L"
"15-2051","62210L"
"17-0000","62210L"
"17-2000","62210L"
"17-2031","62210L"
"19-0000","62210L"
"19-1000","62210L"
"19-1020","62210L"
"19-1022","62210L"
"19-1040","62210L"
"19-1041","62210L"
"19-1042","62210L"
"19-2000","62210L"
"19-2010","62210L"
"19-2012","62210L"
"19-3000","62210L"
"19-3030","62210L"
"19-3033","62210L"
"19-4000","62210L"
"19-4040","62210L"
"19-4042","62210L"
"19-4090","62210L"
"19-4099","62210L"
"19-5000","62210L"
"19-5011","62210L"
"19-5012","62210L"
"21-0000","62210L"
"21-1000","62210L"
"21-1010","62210L"
"21-1013","62210L"
"21-1015","62210L"
"21-1018","62210L"
"21-1019","62210L"
"21-1020","62210L"
"21-1021","62210L"
"21-1022","62210L"
"21-1023","62210L"
"21-1029","62210L"
"21-1090","62210L"
"21-1091","62210L"
"21-1094","62210L"
"21-1099","62210L"
"21-2000","62210L"
"21-2011","62210L"
"23-0000","62210L"
"23-1000","62210L"
"23-1010","62210L"
"23-1011","62210L"
"23-2000","62210L"
"23-2011","62210L"
"25-0000","62210L"
"25-1000","62210L"
"25-1070","62210L"
"25-1071","62210L"
"25-1072","62210L"
"25-2000","62210L"
"25-2010","62210L"
"25-2050","62210L"
"25-9000","62210L"
"25-9031","62210L"
"27-0000","62210L"
"27-1000","62210L"
"27-1020","62210L"
"27-1024","62210L"
"27-3000","62210L"
"27-3031","62210L"
"27-3040","62210L"
"27-3090","62210L"
"27-3091","62210L"
"29-0000","62210L"
"29-1000","62210L"
"29-1020","62210L"
"29-1021","62210L"
"29-1031","62210L"
"29-1041","62210L"
"29-1051","62210L"
"29-1071","62210L"
"29-1081","62210L"
"29-1120","62210L"
"29-1122","62210L"
"29-1123","62210L"
"29-1124","62210L"
"29-1125","62210L"
"29-1126","62210L"
"29-1127","62210L"
"29-1128","62210L"
"29-1129","62210L"
"29-1141","62210L"
"29-1151","62210L"
"29-1161","62210L"
"29-1171","62210L"
"29-1181","62210L"
"29-1210","62210L"
"29-1212","62210L"
"29-1213","62210L"
"29-1214","62210L"
"29-1215","62210L"
"29-1216","62210L"
"29-1217","62210L"
"29-1218","62210L"
"29-1221","62210L"
"29-1222","62210L"
"29-1223","62210L"
"29-1229","62210L"
"29-1240","62210L"
"29-1241","62210L"
"29-1242","62210L"
"29-1249","62210L"
"29-1292","62210L"
"29-2000","62210L"
"29-2010","62210L"
"29-2030","62210L"
"29-2031","62210L"
"29-2032","62210L"
"29-2033","62210L"
"29-2034","62210L"
"29-2035","62210L"
"29-2036","62210L"
"29-2040","62210L"
"29-2042","62210L"
"29-2043","62210L"
"29-2050","62210L"
"29-2051","62210L"
"29-2052","62210L"
"29-2053","62210L"
"29-2055","62210L"
"29-2057","62210L"
"29-2061","62210L"
"29-2072","62210L"
"29-2090","62210L"
"29-2099","62210L"
"29-9000","62210L"
"29-9021","62210L"
"29-9090","62210L"
"29-9091","62210L"
"29-9092","62210L"
"29-9093","62210L"
"29-9099","62210L"
"31-0000","62210L"
"31-1100","62210L"
"31-1120","62210L"
"31-1130","62210L"
"31-1131","62210L"
"31-1132","62210L"
"31-1133","62210L"
"31-2000","62210L"
"31-2010","62210L"
"31-2011","62210L"
"31-2012","62210L"
"31-2020","62210L"
"31-2021","62210L"
"31-2022","62210L"
"31-9000","62210L"
"31-9011","62210L"
"31-9090","62210L"
"31-9091","62210L"
"31-9092","62210L"
"31-9093","62210L"
"31-9094","62210L"
"31-9095","62210L"
"31-9097","62210L"
"31-9099","62210L"
"33-0000","62210L"
"33-1000","62210L"
"33-1010","62210L"
"33-1012","62210L"
"33-1090","62210L"
"33-1091","62210L"
"33-3000","62210L"
"33-3050","62210L"
"33-3051","62210L"
"33-9000","62210L"
"33-9030","62210L"
"33-9032","62210L"
"33-9090","62210L"
"33-9092","62210L"
"35-0000","62210L"
"35-1000","62210L"
"35-1011","62210L"
"35-1012","62210L"
"35-2000","62210L"
"35-2010","62210L"
"35-2011","62210L"
"35-2012","62210L"
"35-2014","62210L"
"35-2021","62210L"
"35-3000","62210L"
"35-3023","62210L"
"35-3041","62210L"
"35-9000","62210L"
"35-9011","62210L"
"35-9021","62210L"
"35-9031","62210L"
"35-9099","62210L"
"37-0000","62210L"
"37-1000","62210L"
"37-1011","62210L"
"37-2000","62210L"
"37-2010","62210L"
"37-2011","62210L"
"37-2012","62210L"
"37-3000","62210L"
"37-3011","62210L"
"39-0000","62210L"
"39-1000","62210L"
"39-1010","62210L"
"39-1014","62210L"
"39-1022","62210L"
"39-3000","62210L"
"39-6000","62210L"
"39-6012","62210L"
"39-9000","62210L"
"39-9011","62210L"
"39-9030","62210L"
"39-9031","62210L"
"39-9032","62210L"
"41-0000","62210L"
"41-1000","62210L"
"41-1011","62210L"
"41-2000","62210L"
"41-2010","62210L"
"41-2011","62210L"
"41-2031","62210L"
"43-0000","62210L"
"43-1000","62210L"
"43-1011","62210L"
"43-2000","62210L"
"43-2011","62210L"
"43-3000","62210L"
"43-3011","62210L"
"43-3021","62210L"
"43-3031","62210L"
"43-3051","62210L"
"43-3061","62210L"
"43-3099","62210L"
"43-4000","62210L"
"43-4051","62210L"
"43-4061","62210L"
"43-4071","62210L"
"43-4111","62210L"
"43-4161","62210L"
"43-4171","62210L"
"43-4199","62210L"
"43-5000","62210L"
"43-5021","62210L"
"43-5030","62210L"
"43-5031","62210L"
"43-5032","62210L"
"43-5061","62210L"
"43-5071","62210L"
"43-6000","62210L"
"43-6011","62210L"
"43-6012","62210L"
"43-6013","62210L"
"43-6014","62210L"
"43-9000","62210L"
"43-9020","62210L"
"43-9021","62210L"
"43-9022","62210L"
"43-9041","62210L"
"43-9051","62210L"
"43-9061","62210L"
"43-9071","62210L"
"43-9199","62210L"
"47-0000","62210L"
"47-1000","62210L"
"47-1011","62210L"
"47-2000","62210L"
"47-2031","62210L"
"47-2061","62210L"
"47-2111","62210L"
"47-2140","62210L"
"47-2141","62210L"
"47-2150","62210L"
"47-2152","62210L"
"49-0000","62210L"
"49-1000","62210L"
"49-1011","62210L"
"49-2000","62210L"
"49-9000","62210L"
"49-9021","62210L"
"49-9040","62210L"
"49-9041","62210L"
"49-9060","62210L"
"49-9062","62210L"
"49-9071","62210L"
"49-9090","62210L"
"49-9094","62210L"
"51-0000","62210L"
"51-1000","62210L"
"51-1011","62210L"
"51-6000","62210L"
"51-6011","62210L"
"51-8000","62210L"
"51-8021","62210L"
"51-9000","62210L"
"51-9080","62210L"
"51-9082","62210L"
"53-0000","62210L"
"53-1000","62210L"
"53-1047","62210L"
"53-3000","62210L"
"53-3011","62210L"
"53-3030","62210L"
"53-3033","62210L"
"53-3050","62210L"
"53-3053","62210L"
"53-3099","62210L"
"53-6000","62210L"
"53-6021","62210L"
"53-7000","62210L"
"53-7060","62210L"
"53-7062","62210L"
"53-7065","62210L"
"00-0000","62220S"
"11-0000","62220S"
"11-1000","62220S"
"11-1011","62220S"
"11-1021","62220S"
"11-3000","62220S"
"11-3010","62220S"
"11-3012","62220S"
"11-3013","62220S"
"11-3021","62220S"
"11-3031","62220S"
"11-3121","62220S"
"11-9000","62220S"
"11-9051","62220S"
"11-9111","62220S"
"11-9151","62220S"
"11-9199","62220S"
"13-0000","62220S"
"13-1000","62220S"
"13-1020","62220S"
"13-1030","62220S"
"13-1031","62220S"
"13-1041","62220S"
"13-1070","62220S"
"13-1071","62220S"
"13-1080","62220S"
"13-1082","62220S"
"13-1111","62220S"
"13-1141","62220S"
"13-1151","62220S"
"13-1199","62220S"
"13-2000","62220S"
"13-2011","62220S"
"15-0000","62220S"
"15-1200","62220S"
"15-1210","62220S"
"15-1211","62220S"
"15-1230","62220S"
"15-1231","62220S"
"15-1232","62220S"
"15-1240","62220S"
"15-1244","62220S"
"15-1250","62220S"
"15-1299","62220S"
"15-2000","62220S"
"15-2031","62220S"
"19-0000","62220S"
"19-1000","62220S"
"19-1040","62220S"
"19-1042","62220S"
"19-3000","62220S"
"19-3030","62220S"
"19-3033","62220S"
"19-3039","62220S"
"19-5000","62220S"
"19-5011","62220S"
"21-0000","62220S"
"21-1000","62220S"
"21-1010","62220S"
"21-1013","62220S"
"21-1015","62220S"
"21-1018","62220S"
"21-1020","62220S"
"21-1021","62220S"
"21-1022","62220S"
"21-1023","62220S"
"21-1029","62220S"
"21-1090","62220S"
"21-1091","62220S"
"21-1093","62220S"
"21-1094","62220S"
"21-1099","62220S"
"21-2000","62220S"
"21-2011","62220S"
"23-0000","62220S"
"25-2000","62220S"
"25-2050","62220S"
"25-3000","62220S"
"25-3099","62220S"
"25-9000","62220S"
"27-0000","62220S"
"27-3000","62220S"
"29-0000","62220S"
"29-1000","62220S"
"29-1020","62220S"
"29-1021","62220S"
"29-1031","62220S"
"29-1051","62220S"
"29-1071","62220S"
"29-1120","62220S"
"29-1123","62220S"
"29-1125","62220S"
"29-1129","62220S"
"29-1141","62220S"
"29-1171","62220S"
"29-1210","62220S"
"29-1215","62220S"
"29-1216","62220S"
"29-1223","62220S"
"29-1229","62220S"
"29-1290","62220S"
"29-1292","62220S"
"29-1299","62220S"
"29-2000","62220S"
"29-2010","62220S"
"29-2030","62220S"
"29-2034","62220S"
"29-2050","62220S"
"29-2051","62220S"
"29-2052","62220S"
"29-2053","62220S"
"29-2061","62220S"
"29-2072","62220S"
"29-2090","62220S"
"29-2099","62220S"
"29-9000","62220S"
"29-9021","62220S"
"29-9090","62220S"
"29-9099","62220S"
"31-0000","62220S"
"31-1100","62220S"
"31-1120","62220S"
"31-1130","62220S"
"31-1131","62220S"
"31-1133","62220S"
"31-2000","62220S"
"31-2010","62220S"
"31-2011","62220S"
"31-2020","62220S"
"31-9000","62220S"
"31-9090","62220S"
"31-9091","62220S"
"31-9092","62220S"
"31-9095","62220S"
"31-9099","62220S"
"33-0000","62220S"
"33-1000","62220S"
"33-1010","62220S"
"33-1011","62220S"
"33-1012","62220S"
"33-1090","62220S"
"33-1091","62220S"
"33-2000","62220S"
"33-3000","62220S"
"33-3010","62220S"
"33-3012","62220S"
"33-3050","62220S"
"33-3051","62220S"
"33-9000","62220S"
"33-9030","62220S"
"33-9032","62220S"
"35-0000","62220S"
"35-1000","62220S"
"35-1012","62220S"
"35-2000","62220S"
"35-2010","62220S"
"35-2012","62220S"
"35-2021","62220S"
"35-3000","62220S"
"35-3023","62220S"
"35-3041","62220S"
"35-9000","62220S"
"35-9011","62220S"
"35-9099","62220S"
"37-0000","62220S"
"37-1000","62220S"
"37-1011","62220S"
"37-2000","62220S"
"37-2010","62220S"
"37-2011","62220S"
"37-2012","62220S"
"37-3000","62220S"
"37-3011","62220S"
"39-0000","62220S"
"39-5000","62220S"
"39-5010","62220S"
"39-5012","62220S"
"39-9000","62220S"
"39-9030","62220S"
"39-9032","62220S"
"39-9041","62220S"
"41-0000","62220S"
"41-2000","62220S"
"41-2010","62220S"
"41-2011","62220S"
"43-0000","62220S"
"43-1000","62220S"
"43-1011","62220S"
"43-2000","62220S"
"43-2011","62220S"
"43-3000","62220S"
"43-3011","62220S"
"43-3021","62220S"
"43-3031","62220S"
"43-3051","62220S"
"43-3061","62220S"
"43-4000","62220S"
"43-4051","62220S"
"43-4061","62220S"
"43-4111","62220S"
"43-4161","62220S"
"43-4171","62220S"
"43-4199","62220S"
"43-5000","62220S"
"43-5030","62220S"
"43-5032","62220S"
"43-5061","62220S"
"43-5071","62220S"
"43-6000","62220S"
"43-6011","62220S"
"43-6013","62220S"
"43-6014","62220S"
"43-9000","62220S"
"43-9020","62220S"
"43-9021","62220S"
"43-9022","62220S"
"43-9051","62220S"
"43-9061","62220S"
"43-9199","62220S"
"47-0000","62220S"
"47-1000","62220S"
"47-1011","62220S"
"47-2000","62220S"
"47-2031","62220S"
"47-2111","62220S"
"47-2140","62220S"
"47-2141","62220S"
"47-2150","62220S"
"47-2152","62220S"
"49-0000","62220S"
"49-1000","62220S"
"49-1011","62220S"
"49-3000","62220S"
"49-3020","62220S"
"49-3023","62220S"
"49-9000","62220S"
"49-9021","62220S"
"49-9071","62220S"
"49-9090","62220S"
"49-9094","62220S"
"49-9098","62220S"
"51-0000","62220S"
"51-1000","62220S"
"51-1011","62220S"
"51-6000","62220S"
"51-6011","62220S"
"51-8000","62220S"
"51-8021","62220S"
"53-0000","62220S"
"53-3000","62220S"
"53-3030","62220S"
"53-3033","62220S"
"53-3050","62220S"
"53-3053","62220S"
"53-7000","62220S"
"53-7060","62220S"
"53-7062","62220S"
"53-7065","62220S"
"00-0000","62220L"
"11-0000","62220L"
"11-9000","62220L"
"11-9111","62220L"
"13-0000","62220L"
"13-1000","62220L"
"19-0000","62220L"
"19-3000","62220L"
"19-3030","62220L"
"19-3033","62220L"
"21-0000","62220L"
"21-1000","62220L"
"21-1018","62220L"
"21-1020","62220L"
"21-1023","62220L"
"21-1093","62220L"
"29-0000","62220L"
"29-1000","62220L"
"29-1120","62220L"
"29-1141","62220L"
"29-1210","62220L"
"29-2000","62220L"
"29-2050","62220L"
"29-2053","62220L"
"29-2061","62220L"
"31-0000","62220L"
"31-1100","62220L"
"31-1130","62220L"
"31-1131","62220L"
"31-1133","62220L"
"43-0000","62220L"
"43-4000","62220L"
"43-6000","62220L"
"43-6013","62220L"
"43-9000","62220L"
"00-0000","62230S"
"11-0000","62230S"
"11-1000","62230S"
"11-1021","62230S"
"11-2000","62230S"
"11-2030","62230S"
"11-2032","62230S"
"11-2033","62230S"
"11-3000","62230S"
"11-3010","62230S"
"11-3012","62230S"
"11-3021","62230S"
"11-3031","62230S"
"11-3121","62230S"
"11-9000","62230S"
"11-9030","62230S"
"11-9033","62230S"
"11-9111","62230S"
"11-9121","62230S"
"11-9199","62230S"
"13-0000","62230S"
"13-1000","62230S"
"13-1020","62230S"
"13-1041","62230S"
"13-1070","62230S"
"13-1071","62230S"
"13-1080","62230S"
"13-1082","62230S"
"13-1111","62230S"
"13-1151","62230S"
"13-1199","62230S"
"13-2000","62230S"
"13-2011","62230S"
"13-2050","62230S"
"13-2051","62230S"
"15-0000","62230S"
"15-1200","62230S"
"15-1210","62230S"
"15-1211","62230S"
"15-1230","62230S"
"15-1232","62230S"
"15-1240","62230S"
"15-1242","62230S"
"15-1244","62230S"
"15-1250","62230S"
"15-2000","62230S"
"19-0000","62230S"
"19-1000","62230S"
"19-1040","62230S"
"19-1042","62230S"
"19-2000","62230S"
"19-4000","62230S"
"19-4090","62230S"
"19-4099","62230S"
"19-5000","62230S"
"21-0000","62230S"
"21-1000","62230S"
"21-1010","62230S"
"21-1020","62230S"
"21-1022","62230S"
"21-1090","62230S"
"21-1094","62230S"
"23-0000","62230S"
"23-1000","62230S"
"23-1010","62230S"
"23-1011","62230S"
"25-9000","62230S"
"25-9031","62230S"
"27-0000","62230S"
"27-3000","62230S"
"27-3031","62230S"
"29-0000","62230S"
"29-1000","62230S"
"29-1031","62230S"
"29-1051","62230S"
"29-1071","62230S"
"29-1120","62230S"
"29-1122","62230S"
"29-1123","62230S"
"29-1124","62230S"
"29-1126","62230S"
"29-1127","62230S"
"29-1141","62230S"
"29-1151","62230S"
"29-1171","62230S"
"29-1210","62230S"
"29-1216","62230S"
"29-1229","62230S"
"29-2000","62230S"
"29-2010","62230S"
"29-2030","62230S"
"29-2031","62230S"
"29-2032","62230S"
"29-2034","62230S"
"29-2035","62230S"
"29-2036","62230S"
"29-2050","62230S"
"29-2052","62230S"
"29-2055","62230S"
"29-2061","62230S"
"29-2072","62230S"
"29-2090","62230S"
"29-2099","62230S"
"29-9000","62230S"
"29-9021","62230S"
"29-9090","62230S"
"31-0000","62230S"
"31-1100","62230S"
"31-1120","62230S"
"31-1130","62230S"
"31-1131","62230S"
"31-2000","62230S"
"31-2010","62230S"
"31-2011","62230S"
"31-2020","62230S"
"31-2021","62230S"
"31-9000","62230S"
"31-9090","62230S"
"31-9092","62230S"
"31-9093","62230S"
"31-9097","62230S"
"33-0000","62230S"
"33-3000","62230S"
"33-3050","62230S"
"33-3051","62230S"
"33-9000","62230S"
"33-9030","62230S"
"33-9032","62230S"
"35-0000","62230S"
"35-1000","62230S"
"35-1012","62230S"
"35-2000","62230S"
"35-2010","62230S"
"35-2012","62230S"
"35-2021","62230S"
"35-3000","62230S"
"35-3041","62230S"
"35-9000","62230S"
"37-0000","62230S"
"37-2000","62230S"
"37-2010","62230S"
"37-2011","62230S"
"37-2012","62230S"
"39-0000","62230S"
"41-0000","62230S"
"43-0000","62230S"
"43-1000","62230S"
"43-1011","62230S"
"43-3000","62230S"
"43-3021","62230S"
"43-3031","62230S"
"43-4000","62230S"
"43-4051","62230S"
"43-4111","62230S"
"43-4171","62230S"
"43-5000","62230S"
"43-5061","62230S"
"43-5071","62230S"
"43-6000","62230S"
"43-6011","62230S"
"43-6013","62230S"
"43-6014","62230S"
"43-9000","62230S"
"43-9020","62230S"
"43-9021","62230S"
"43-9061","62230S"
"43-9199","62230S"
"47-0000","62230S"
"47-2000","62230S"
"49-0000","62230S"
"49-1000","62230S"
"49-1011","62230S"
"49-9000","62230S"
"49-9021","62230S"
"49-9060","62230S"
"49-9062","62230S"
"49-9071","62230S"
"51-0000","62230S"
"53-0000","62230S"
"53-7000","62230S"
"53-7060","62230S"
"53-7065","62230S"
"00-0000","62230L"
"29-0000","62230L"
"29-1000","62230L"
"29-1141","62230L"
"29-2000","62230L"
"31-0000","62230L"
"31-1100","62230L"
"31-1130","62230L"
"31-1131","62230L"
"43-0000","62230L"
"43-6000","62230L"
"00-0000","623000"
"11-0000","623000"
"11-1000","623000"
"11-1011","623000"
"11-1021","623000"
"11-2000","623000"
"11-2020","623000"
"11-2021","623000"
"11-2022","623000"
"11-2030","623000"
"11-2032","623000"
"11-2033","623000"
"11-3000","623000"
"11-3010","623000"
"11-3012","623000"
"11-3013","623000"
"11-3021","623000"
"11-3031","623000"
"11-3061","623000"
"11-3111","623000"
"11-3121","623000"
"11-3131","623000"
"11-9000","623000"
"11-9021","623000"
"11-9030","623000"
"11-9031","623000"
"11-9032","623000"
"11-9039","623000"
"11-9051","623000"
"11-9070","623000"
"11-9072","623000"
"11-9111","623000"
"11-9151","623000"
"11-9170","623000"
"11-9179","623000"
"11-9199","623000"
"13-0000","623000"
"13-1000","623000"
"13-1020","623000"
"13-1041","623000"
"13-1070","623000"
"13-1071","623000"
"13-1080","623000"
"13-1082","623000"
"13-1111","623000"
"13-1121","623000"
"13-1131","623000"
"13-1141","623000"
"13-1151","623000"
"13-1161","623000"
"13-1199","623000"
"13-2000","623000"
"13-2011","623000"
"13-2031","623000"
"13-2050","623000"
"13-2051","623000"
"13-2099","623000"
"15-0000","623000"
"15-1200","623000"
"15-1210","623000"
"15-1211","623000"
"15-1230","623000"
"15-1231","623000"
"15-1232","623000"
"15-1240","623000"
"15-1242","623000"
"15-1244","623000"
"15-1250","623000"
"15-1252","623000"
"15-2000","623000"
"15-2051","623000"
"19-0000","623000"
"19-1000","623000"
"19-3000","623000"
"19-3030","623000"
"19-3033","623000"
"19-4000","623000"
"19-5000","623000"
"19-5011","623000"
"21-0000","623000"
"21-1000","623000"
"21-1010","623000"
"21-1012","623000"
"21-1013","623000"
"21-1015","623000"
"21-1018","623000"
"21-1019","623000"
"21-1020","623000"
"21-1021","623000"
"21-1022","623000"
"21-1023","623000"
"21-1029","623000"
"21-1090","623000"
"21-1091","623000"
"21-1092","623000"
"21-1093","623000"
"21-1094","623000"
"21-1099","623000"
"21-2000","623000"
"21-2011","623000"
"21-2099","623000"
"25-0000","623000"
"25-2000","623000"
"25-2010","623000"
"25-2011","623000"
"25-2020","623000"
"25-2021","623000"
"25-2022","623000"
"25-2030","623000"
"25-2031","623000"
"25-2032","623000"
"25-2050","623000"
"25-2051","623000"
"25-2052","623000"
"25-2058","623000"
"25-2059","623000"
"25-3000","623000"
"25-3011","623000"
"25-3021","623000"
"25-3031","623000"
"25-3041","623000"
"25-3099","623000"
"25-4000","623000"
"25-9000","623000"
"25-9031","623000"
"25-9040","623000"
"25-9045","623000"
"25-9099","623000"
"27-0000","623000"
"27-1000","623000"
"27-1020","623000"
"27-1024","623000"
"27-3000","623000"
"27-3031","623000"
"27-3090","623000"
"27-4000","623000"
"27-4010","623000"
"29-0000","623000"
"29-1000","623000"
"29-1031","623000"
"29-1051","623000"
"29-1071","623000"
"29-1120","623000"
"29-1122","623000"
"29-1123","623000"
"29-1125","623000"
"29-1126","623000"
"29-1127","623000"
"29-1128","623000"
"29-1129","623000"
"29-1141","623000"
"29-1210","623000"
"29-1215","623000"
"29-1216","623000"
"29-1223","623000"
"29-1229","623000"
"29-1290","623000"
"29-1299","623000"
"29-2000","623000"
"29-2010","623000"
"29-2030","623000"
