1243410956	20250512	202505	2025	2025.3616	JUD	PUBLIC DEFENDER						JUD			USA	MISSOURI	USA								1	190	190	19	4	-10.0	8	1	8	-4.73372781065089	3	Lawrence County, Missouri, United States	US	USMO	MO109	37.1167	-93.8335	758509	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250512223000	https://www.yahoo.com/news/missouri-man-charged-amazon-driver-195945296.html
1243410957	20250512	202505	2025	2025.3616	JUD	SUPREME COURT						JUD			USA	NEW MEXICO	USA								1	190	190	19	4	-10.0	1	1	1	-0.80321285140562	3	Las Cruces, New Mexico, United States	US	USNM	NM013	32.3123	-106.778	899715	3	Las Cruces, New Mexico, United States	US	USNM		32.3123	-106.778	899715	3	Las Cruces, New Mexico, United States	US	USNM		32.3123	-106.778	899715	20250512223000	https://www.yahoo.com/news/possible-settlement-reached-long-running-212252072.html
1243410958	20250512	202505	2025	2025.3616	JUD	PROSECUTOR						JUD			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-10.9947643979058	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250512223000	https://www.yahoo.com/news/moreno-introduces-larry-henderson-act-214318331.html
1243410959	20250512	202505	2025	2025.3616	JUD	ADVOCATE						JUD			USAATH	FREEDOM FROM RELIGION FOUNDATION	USA			ATH					0	084	084	08	2	7.0	3	1	3	0.38759689922481	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250512223000	https://www.carolinajournal.com/how-much-god-do-you-need-cabarrus-county-school-board-debates-prayer-policy/
1243410960	20250512	202505	2025	2025.3616	JUD	ATTORNEY						JUD			USAGOV	JOE BIDEN	USA					GOV			1	080	080	08	2	5.0	2	1	2	-0.44345898004435	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20250512223000	https://www.wnd.com/2025/05/watch-u-s-attorney-looking-into-last-minute-sweeping-pardons-issued-by-joe-biden/
1243410961	20250512	202505	2025	2025.3616	JUD	ATTORNEY						JUD			USAGOV	JOE BIDEN	USA					GOV			1	080	080	08	2	5.0	6	1	6	-0.44345898004435	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20250512223000	https://www.wnd.com/2025/05/watch-u-s-attorney-looking-into-last-minute-sweeping-pardons-issued-by-joe-biden/
1243410962	20250512	202505	2025	2025.3616	JUD	ATTORNEY						JUD			USAGOVELI	JOE BIDEN	USA					GOV	ELI		1	080	080	08	2	5.0	2	1	2	-0.44345898004435	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20250512223000	https://www.wnd.com/2025/05/watch-u-s-attorney-looking-into-last-minute-sweeping-pardons-issued-by-joe-biden/
1243410963	20250512	202505	2025	2025.3616	JUDJUD	SUPREME COURT						JUD	JUD		ARG	ARGENTINA	ARG								0	100	100	10	3	-5.0	4	1	4	-3.44287949921753	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20250512223000	https://slguardian.org/milei-turns-on-macri-in-bid-to-reshape-argentinas-right/
1243410964	20250512	202505	2025	2025.3616	JUDJUD	SUPREME COURT						JUD	JUD		ARG	ARGENTINA	ARG								0	112	112	11	3	-2.0	4	1	4	-3.44287949921753	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20250512223000	https://slguardian.org/milei-turns-on-macri-in-bid-to-reshape-argentinas-right/
1243410965	20250512	202505	2025	2025.3616	KEN	KENYA	KEN																		0	020	020	02	1	3.0	2	1	2	-0.24271844660194	4	Shinyalu, Western, Kenya	KE	KE09	18585	0.233333	34.8167	-2262469	0								4	Shinyalu, Western, Kenya	KE	KE09	18585	0.233333	34.8167	-2262469	20250512223000	https://www.standardmedia.co.ke/national/article/2001518839/defence-ps-seeks-sh407-billion-for-military-projects
1243410966	20250512	202505	2025	2025.3616	KEN	KENYA	KEN								MIL	MILITARY						MIL			0	020	020	02	1	3.0	6	1	6	-0.24271844660194	4	Shinyalu, Western, Kenya	KE	KE09	18585	0.233333	34.8167	-2262469	4	Shinyalu, Western, Kenya	KE	KE09	18585	0.233333	34.8167	-2262469	4	Shinyalu, Western, Kenya	KE	KE09	18585	0.233333	34.8167	-2262469	20250512223000	https://www.standardmedia.co.ke/national/article/2001518839/defence-ps-seeks-sh407-billion-for-military-projects
1243410967	20250512	202505	2025	2025.3616	LAB	EMPLOYEE						LAB													1	010	010	01	1	0.0	10	1	10	1.61290322580645	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20250512223000	https://www.wtva.com/news/local/furniture-distributor-relocating-to-blue-mountain/article_73d3f4be-dc9e-42ba-b7c1-d7a2d08ca812.html
1243410968	20250512	202505	2025	2025.3616	LAB	EMPLOYEE						LAB													0	015	015	01	1	0.0	5	1	5	0.60501296456352	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20250512223000	https://www.forbes.com/sites/sanjeevmenon/2025/05/12/why-psychological-safety-is-a-savage-business-advantage/
1243410969	20250512	202505	2025	2025.3616	LAB	EMPLOYEE						LAB													1	020	020	02	1	3.0	10	1	10	1.61290322580645	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20250512223000	https://www.wtva.com/news/local/furniture-distributor-relocating-to-blue-mountain/article_73d3f4be-dc9e-42ba-b7c1-d7a2d08ca812.html
1243410970	20250512	202505	2025	2025.3616	LAB	EMPLOYEE						LAB													1	040	040	04	1	1.0	10	1	10	0.3257328990228	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250512223000	https://www.yahoo.com/news/pa-department-labor-hold-meeting-201838465.html
1243410971	20250512	202505	2025	2025.3616	LAB	EMPLOYEE						LAB													1	046	046	04	1	7.0	10	1	10	0.3257328990228	3	Saint Marys, Pennsylvania, United States	US	USPA	PA047	41.4278	-78.5609	1199451	0								3	Saint Marys, Pennsylvania, United States	US	USPA		41.4278	-78.5609	1199451	20250512223000	https://www.yahoo.com/news/pa-department-labor-hold-meeting-201838465.html
1243410972	20250512	202505	2025	2025.3616	LAB	WORKER						LAB													1	046	046	04	1	7.0	7	1	7	0.3257328990228	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250512223000	https://www.yahoo.com/news/pa-department-labor-hold-meeting-201838465.html
1243410973	20250512	202505	2025	2025.3616	LAB	WORKER						LAB													0	110	110	11	3	-2.0	20	2	20	-7.19698661070249	4	Djibo, Region du Sahel, Burkina Faso	UV	UV90	154481	14.1012	-1.62793	-1717591	0								4	Djibo, Region du Sahel, Burkina Faso	UV	UV90	154481	14.1012	-1.62793	-1717591	20250512223000	https://www.winnipegfreepress.com/world/2025/05/12/more-than-100-killed-in-jihadi-attack-in-northern-burkina-faso
1243410974	20250512	202505	2025	2025.3616	LAB	WORKER						LAB			JUD	COUNSEL						JUD			0	020	020	02	1	3.0	5	1	5	-0.45941807044411	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250512223000	https://natlawreview.com/article/dol-alters-enforcement-position-independent-contractors
1243410975	20250512	202505	2025	2025.3616	LAB	WORKER						LAB			JUD	JUDGE						JUD			0	042	042	04	1	1.9	10	1	10	1.5015015015015	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250512223000	https://www.yahoo.com/news/candidate-profile-howard-e-gwynn-195811409.html
1243410976	20250512	202505	2025	2025.3616	LBR	LIBERIA	LBR																		1	030	030	03	1	4.0	2	1	2	-1.57977883096367	5	Nimba County, Nimba, Liberia	LI	LI09	147181	6.75	-8.75	-2134223	0								5	Nimba County, Nimba, Liberia	LI	LI09	147181	6.75	-8.75	-2134223	20250512223000	https://gnnliberia.com/speaker-koffa-resigns-ending-months-long-liberian-house-impasse/
1243410977	20250512	202505	2025	2025.3616	LEG	CHAMBER						LEG													1	013	013	01	1	0.4	5	1	5	10.801393728223	4	Hamilton Harbour, Hamilton, Bermuda	BD	BD03	5938	32.2881	-64.7911	-1394090	0								4	Hamilton Harbour, Hamilton, Bermuda	BD	BD03	5938	32.2881	-64.7911	-1394090	20250512223000	https://bernews.com/2025/05/harbour-nights-kicks-wednesday-may-14/
1243410978	20250512	202505	2025	2025.3616	LEG	LAWMAKER						LEG													1	020	020	02	1	3.0	2	1	2	0.70993914807303	3	Beacon Hill, Massachusetts, United States	US	USMA	MA025	42.3587	-71.0678	619512	0								3	Beacon Hill, Massachusetts, United States	US	USMA		42.3587	-71.0678	619512	20250512223000	https://www.yahoo.com/news/cities-towns-urge-state-release-201531441.html
1243410979	20250512	202505	2025	2025.3616	LEG	LAWMAKER						LEG													1	020	020	02	1	3.0	10	1	10	-2.90102389078498	3	Queens, New York, United States	US	USNY	NY081	40.7498	-73.7976	971983	0								3	Queens, New York, United States	US	USNY	NY081	40.7498	-73.7976	971983	20250512223000	https://nypost.com/2025/05/12/us-news/nyc-lawmakers-of-both-parties-urge-trump-admin-to-step-in-tackle-sanctuary-laws/
1243410980	20250512	202505	2025	2025.3616	LEG	DELEGATE						LEG													1	036	036	03	1	4.0	6	1	6	1.90779014308426	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250512223000	https://www.finanznachrichten.de/nachrichten-2025-05/65379122-arcstone-us-corp-arcstone-securities-and-investment-corp-to-lead-day-one-finale-and-wine-reception-at-critical-minerals-institute-summit-iv-296.htm
1243410981	20250512	202505	2025	2025.3616	LEG	SENATOR						LEG													1	036	036	03	1	4.0	1	1	1	3.57142857142857	3	Vermilion Regional Airport, Illinois, United States	US	USIL	IL183	40.1991	-87.6003	427199	0								3	Vermilion Regional Airport, Illinois, United States	US	USIL		40.1991	-87.6003	427199	20250512223000	https://www.yahoo.com/news/danville-airport-receive-300k-federal-192235457.html
1243410982	20250512	202505	2025	2025.3616	LEG	REPRESENTATIVES						LEG													0	051	051	05	1	3.4	5	1	5	-1.57977883096367	5	Nimba County, Nimba, Liberia	LI	LI09	147181	6.75	-8.75	-2134223	0								5	Nimba County, Nimba, Liberia	LI	LI09	147181	6.75	-8.75	-2134223	20250512223000	https://gnnliberia.com/speaker-koffa-resigns-ending-months-long-liberian-house-impasse/
1243410983	20250512	202505	2025	2025.3616	LEG	LAWMAKER						LEG													0	071	071	07	2	7.4	4	1	4	-3.99137001078749	3	Department Of Energy, District of Columbia, United States	US	USDC	DC001	38.8862	-77.025	530856	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250512223000	https://www.yahoo.com/news/trump-official-targeted-biden-era-193929168.html
1243410984	20250512	202505	2025	2025.3616	LEG	SENATE						LEG													1	071	071	07	2	7.4	4	1	4	-5.24344569288389	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20250512223000	https://www.yahoo.com/news/updated-state-revenue-forecast-80m-214754638.html
1243410985	20250512	202505	2025	2025.3616	LEG	LAWMAKER						LEG													0	084	084	08	2	7.0	5	1	5	-2.79503105590062	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250512223000	https://woub.org/2025/05/12/group-abolish-property-taxes-ohio-passes-hurdle/
1243410986	20250512	202505	2025	2025.3616	LEG	CONGRESSMAN						LEG													0	090	090	09	2	-2.0	4	1	4	-0.3770028275212	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20250512223000	https://www.asianage.com/opinion/columnists/sunanda-kdatta-ray-will-caste-remain-a-crutch-for-indias-political-class-reflections-1878472
1243410987	20250512	202505	2025	2025.3616	LEG	CHAMBER						LEG													0	110	110	11	3	-2.0	10	1	10	-2.76381909547739	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250512223000	https://www.yahoo.com/news/texas-bill-overhaul-staar-test-220727510.html
1243410988	20250512	202505	2025	2025.3616	LEG	CONGRESS						LEG													0	160	160	16	4	-4.0	5	1	5	-6.65054413542926	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250512223000	https://www.sun-sentinel.com/2025/05/12/the-callous-cruelty-of-erasing-images-of-gun-victims-editorial/
1243410989	20250512	202505	2025	2025.3616	LEG	CONGRESS						LEG													0	173	173	17	4	-5.0	3	1	3	-0.3770028275212	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20250512223000	https://www.asianage.com/opinion/columnists/sunanda-kdatta-ray-will-caste-remain-a-crutch-for-indias-political-class-reflections-1878472
1243410990	20250512	202505	2025	2025.3616	LEG	SENATOR						LEG			AUS	MURRAY	AUS								0	112	112	11	3	-2.0	6	1	6	-1.16883116883117	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250512223000	https://www.yahoo.com/news/trump-kills-woke-broadband-program-214500086.html
1243410991	20250512	202505	2025	2025.3616	LEG	CHAMBER						LEG			BUS	CREDIT UNION						BUS			1	051	051	05	1	3.4	5	1	5	3.6144578313253	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250512223000	http://northcountrynow.com/stories/potsdam-chamber-nominations-for-business-on-the-rise-award-ends-may-14,300119
1243410992	20250512	202505	2025	2025.3616	LEG	SENATE						LEG			EDU	SCHOOL						EDU			0	020	020	02	1	3.0	5	1	5	-1.07349298100744	3	Pennsylvania School, Texas, United States	US	USTX	TX245	30.0691	-94.0918	1343831	3	Pennsylvania School, Texas, United States	US	USTX		30.0691	-94.0918	1343831	3	Pennsylvania School, Texas, United States	US	USTX		30.0691	-94.0918	1343831	20250512223000	https://www.timesleader.com/news/1697218/rite-aid-layoffs-state-to-host-online-meeting-to-support-affected-employees
1243410993	20250512	202505	2025	2025.3616	LEG	SENATE						LEG			GOV	GOVERNOR						GOV			0	100	100	10	3	-5.0	5	1	5	-7.73899848254931	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20250512223000	https://businessdailynetwork.com/stories/671354929-atra-president-anti-rideshare-bill-does-nothing-to-protect-consumers-and-everything-to-enrich-trial-lawyers
1243410994	20250512	202505	2025	2025.3616	LEG	SENATE						LEG			GOV	GOVERNOR						GOV			0	129	129	12	3	-5.0	5	1	5	-7.73899848254931	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20250512223000	https://businessdailynetwork.com/stories/671354929-atra-president-anti-rideshare-bill-does-nothing-to-protect-consumers-and-everything-to-enrich-trial-lawyers
1243410995	20250512	202505	2025	2025.3616	LEG	GENERAL ASSEMBLY						LEG			HLH	NURSE						HLH			0	030	030	03	1	4.0	4	1	4	0	3	Tuscarawas, Ohio, United States	US	USOH	OH157	40.3948	-81.4071	1061714	3	Tuscarawas, Ohio, United States	US	USOH	OH157	40.3948	-81.4071	1061714	3	Tuscarawas, Ohio, United States	US	USOH	OH157	40.3948	-81.4071	1061714	20250512223000	https://woub.org/2025/05/12/nurses-ohio-lawmakers-remedy-staffing-shortages-violent-workplaces/
1243410996	20250512	202505	2025	2025.3616	LEG	GENERAL ASSEMBLY						LEG			HLH	NURSE						HLH			0	030	030	03	1	4.0	6	1	6	0	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250512223000	https://woub.org/2025/05/12/nurses-ohio-lawmakers-remedy-staffing-shortages-violent-workplaces/
1243410997	20250512	202505	2025	2025.3616	LEG	GENERAL ASSEMBLY						LEG			HLH	NURSE						HLH			0	051	051	05	1	3.4	10	1	10	0	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250512223000	https://woub.org/2025/05/12/nurses-ohio-lawmakers-remedy-staffing-shortages-violent-workplaces/
1243410998	20250512	202505	2025	2025.3616	LEG	CONGRESSMAN						LEG			IND	KARNATAKA	IND								0	090	090	09	2	-2.0	1	1	1	-0.3770028275212	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250512223000	https://www.asianage.com/opinion/columnists/sunanda-kdatta-ray-will-caste-remain-a-crutch-for-indias-political-class-reflections-1878472
1243410999	20250512	202505	2025	2025.3616	LEG	CONGRESSMAN						LEG			IND	KARNATAKA	IND								0	090	090	09	2	-2.0	3	1	3	-0.3770028275212	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20250512223000	https://www.asianage.com/opinion/columnists/sunanda-kdatta-ray-will-caste-remain-a-crutch-for-indias-political-class-reflections-1878472
1243411000	20250512	202505	2025	2025.3616	LEG	PARLIAMENT						LEG			IRL	IRELAND	IRL								0	042	042	04	1	1.9	2	1	2	4.51977401129944	4	Campile, Wexford, Ireland	EI	EI30	18308	52.2892	-6.94139	-1501300	4	Campile, Wexford, Ireland	EI	EI30	18308	52.2892	-6.94139	-1501300	4	Campile, Wexford, Ireland	EI	EI30	18308	52.2892	-6.94139	-1501300	20250512223000	https://www.oireachtas.ie/en/press-centre/news-and-features/20250512-the-ceann-comhairle-and-the-next-generation-of-europeans/
1243411001	20250512	202505	2025	2025.3616	LEG	PARLIAMENT						LEG			IRL	IRELAND	IRL								0	042	042	04	1	1.9	8	1	8	4.51977401129944	4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	20250512223000	https://www.oireachtas.ie/en/press-centre/news-and-features/20250512-the-ceann-comhairle-and-the-next-generation-of-europeans/
1243411002	20250512	202505	2025	2025.3616	LEG	CONGRESS						LEG			IRQ	IRAQ	IRQ								1	036	036	03	1	4.0	10	1	10	-4.08560311284047	4	Imrali, Bursa, Turkey	TU	TU16	27669	40.55	28.5333	-754464	4	Imrali, Bursa, Turkey	TU	TU16	27669	40.55	28.5333	-754464	4	Imrali, Bursa, Turkey	TU	TU16	27669	40.55	28.5333	-754464	20250512223000	https://news.antiwar.com/2025/05/12/kurdish-pkk-will-disarm-and-disband-seeking-end-to-decades-of-conflict-in-turkey/
