1243694830	20250514	202505	2025	2025.3671	IND	BHUBANESWAR	IND								GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	2	1	2	-3.83275261324042	4	Bhawanipatna, Orissa, India	IN	IN21	70224	19.9	83.1667	-2091487	4	Bhawanipatna, Orissa, India	IN	IN21	70224	19.9	83.1667	-2091487	4	Bhawanipatna, Orissa, India	IN	IN21	70224	19.9	83.1667	-2091487	20250514044500	https://www.centralchronicle.com/odisha-vigilance-arrests-five-forest-officials-for-embezzlement-of-govt-funds/
1243694831	20250514	202505	2025	2025.3671	IND	BHOPAL	IND								GOV	CHIEF MINISTER						GOV			1	046	046	04	1	7.0	6	1	6	1.58730158730159	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20250514044500	https://www.centralchronicle.com/page/2050/
1243694832	20250514	202505	2025	2025.3671	IND	BHUBANESWAR	IND								GOV	GOVERNMENT						GOV			1	071	071	07	2	7.4	2	1	2	-3.83275261324042	4	Bhubaneswar, Orissa, India	IN	IN21	70219	20.2333	85.8333	-2091695	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	4	Kalahandi, Orissa, India	IN	IN21	70224	19.75	83	-2099048	20250514044500	https://www.centralchronicle.com/odisha-vigilance-arrests-five-forest-officials-for-embezzlement-of-govt-funds/
1243694833	20250514	202505	2025	2025.3671	IND	BHOPAL	IND								GOV	ADMINISTRATION						GOV			1	1712	171	17	4	-9.2	4	1	4	-5.74712643678161	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20250514044500	https://www.centralchronicle.com/residents-protest-against-demolition-in-fiza-colony/
1243694834	20250514	202505	2025	2025.3671	IND	BHUBANESWAR	IND								MIL	ARMED FORCES						MIL			1	051	051	05	1	3.4	2	1	2	1.82291666666667	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20250514044500	https://aninews.in/news/national/politics/odisha-cm-majhi-flags-off-tiranga-yatra-in-honour-of-indian-armed-forces20250514092859/
1243694835	20250514	202505	2025	2025.3671	IND	BHUBANESWAR	IND								MIL	ARMED FORCES						MIL			1	051	051	05	1	3.4	8	1	8	1.82291666666667	4	Majhi, Punjab, Pakistan	PK	PK04	40371	32.5995	73.3696	-2767929	4	Majhi, Punjab, Pakistan	PK	PK04	40371	32.5995	73.3696	-2767929	4	Majhi, Punjab, Pakistan	PK	PK04	40371	32.5995	73.3696	-2767929	20250514044500	https://aninews.in/news/national/politics/odisha-cm-majhi-flags-off-tiranga-yatra-in-honour-of-indian-armed-forces20250514092859/
1243694836	20250514	202505	2025	2025.3671	IND	JAMMU AND KASHMIR	IND								MIL	ARMY						MIL			1	193	193	19	4	-10.0	2	1	2	-7.12250712250712	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250514044500	https://www.hindustantimes.com/india-news/after-operation-sindoor-indian-army-launches-operation-keller-what-is-it-101747194822039.html
1243694837	20250514	202505	2025	2025.3671	IND	KOLKATA	IND								REL	BISHOP									1	043	043	04	1	2.8	1	1	1	-1.22282608695652	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20250514044500	https://timesofindia.indiatimes.com/city/meerut/200-years-after-inception-north-indias-oldest-church-breaks-from-english-only-past-with-first-hindi-service/articleshow/121152260.cms
1243694838	20250514	202505	2025	2025.3671	INDCOP	DELHI	IND					COP													1	150	150	15	4	-7.2	2	1	2	-3.71287128712871	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250514044500	https://www.news18.com/india/jaishankars-security-cover-increased-bulletproof-car-added-amid-india-pakistan-tensions-9336005.html
1243694839	20250514	202505	2025	2025.3671	INDGOV	KARNATAKA	IND					GOV			GOVEDU	GOVERNMENT						GOV	EDU		1	010	010	01	1	0.0	2	1	2	0.30731407498464	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250514044500	https://www.thehindu.com/news/cities/bangalore/social-stock-exchange-listing-will-become-crucial-for-ngos-in-the-years-to-come/article69571741.ece
1243694840	20250514	202505	2025	2025.3671	IRLJUD	IRISH	IRL					JUD			CVL	CITIZEN						CVL			0	043	043	04	1	2.8	3	1	3	-3.81471389645776	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20250514044500	https://quicknews-africa.net/onnoghens-suspension-dogara-seeks-world-leaders-intervention-in-taming-president-buhari/
1243694841	20250514	202505	2025	2025.3671	IRN	IRANIAN	IRN								AFG	AFGHANISTAN	AFG								1	010	010	01	1	0.0	4	1	4	2.98507462686567	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20250514044500	https://www.khaama.com/iran-to-invest-5-billion-in-afghanistans-iron-ore-sector/
1243694842	20250514	202505	2025	2025.3671	IRN	IRANIAN	IRN								AFG	AFGHANISTAN	AFG								1	0311	031	03	1	5.2	4	1	4	2.98507462686567	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20250514044500	https://www.khaama.com/iran-to-invest-5-billion-in-afghanistans-iron-ore-sector/
1243694843	20250514	202505	2025	2025.3671	IRN	IRAN	IRN								TUN	ARIANA	TUN								1	046	046	04	1	7.0	5	1	5	-2.80612244897959	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250514044500	https://www.ariananews.af/iran-europeans-to-hold-nuclear-talks-on-friday-diplomatic-sources-say/
1243694844	20250514	202505	2025	2025.3671	IRNGOV	IRANIAN	IRN					GOV			AFG	AFGHANISTAN	AFG								1	010	010	01	1	0.0	6	1	6	2.98507462686567	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20250514044500	https://www.khaama.com/iran-to-invest-5-billion-in-afghanistans-iron-ore-sector/
1243694845	20250514	202505	2025	2025.3671	IRNGOV	IRANIAN	IRN					GOV			AFG	AFGHANISTAN	AFG								1	0311	031	03	1	5.2	6	1	6	2.98507462686567	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20250514044500	https://www.khaama.com/iran-to-invest-5-billion-in-afghanistans-iron-ore-sector/
1243694846	20250514	202505	2025	2025.3671	ISR	ISRAEL	ISR								FRA	FRANCE	FRA								0	051	051	05	1	3.4	1	1	1	-6.47398843930636	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20250514044500	https://neoskosmos.com/en/2025/05/14/dialogue/opinion/greece-takes-note-the-pahalgam-attack-indias-operation-sindoor-and-the-new-geopolitical-order/
1243694847	20250514	202505	2025	2025.3671	ISR	ISRAEL	ISR								FRA	FRANCE	FRA								0	051	051	05	1	3.4	1	1	1	-6.47398843930636	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250514044500	https://neoskosmos.com/en/2025/05/14/dialogue/opinion/greece-takes-note-the-pahalgam-attack-indias-operation-sindoor-and-the-new-geopolitical-order/
1243694848	20250514	202505	2025	2025.3671	ISR	ISRAEL	ISR								FRA	FRANCE	FRA								0	051	051	05	1	3.4	3	1	3	-6.47398843930636	1	Israel	IS	IS		31.5	34.75	IS	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250514044500	https://neoskosmos.com/en/2025/05/14/dialogue/opinion/greece-takes-note-the-pahalgam-attack-indias-operation-sindoor-and-the-new-geopolitical-order/
1243694849	20250514	202505	2025	2025.3671	ISR	ISRAEL	ISR								ISRGOV	ISRAELI	ISR					GOV			0	1056	105	10	3	-5.0	6	1	6	1.68471720818292	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514044500	https://dailytimes.com.pk/1300726/trump-signs-economic-partnership-agreement-with-saudi-arabia/
1243694850	20250514	202505	2025	2025.3671	ISR	ISRAEL	ISR								PSE	PALESTINE	PSE								0	013	013	01	1	0.4	2	1	2	-4.22832980972516	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514044500	http://thechiefleader.com/stories/jewish-group-files-federal-charges-against-lawyers-union,54360
1243694851	20250514	202505	2025	2025.3671	ISR	ISRAEL	ISR								PSE	GAZA	PSE								1	084	084	08	2	7.0	2	1	2	-2.77777777777778	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514044500	http://www.china.org.cn/2025-05/14/content_117873811.shtml
1243694852	20250514	202505	2025	2025.3671	ISR	ISRAEL	ISR								PSE	GAZA	PSE								0	1246	124	12	3	-4.0	2	1	2	1.68471720818292	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514044500	https://dailytimes.com.pk/1300726/trump-signs-economic-partnership-agreement-with-saudi-arabia/
1243694853	20250514	202505	2025	2025.3671	ISR	ISRAEL	ISR								USA	UNITED STATES	USA								0	181	181	18	4	-9.0	4	1	4	-4.74860335195531	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	United States	US	US		39.828175	-98.5795	US	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514044500	https://indianexpress.com/article/world/hamas-leader-mohammed-sinwar-targeted-gaza-hospital-strike-israel-10003861/
1243694854	20250514	202505	2025	2025.3671	ISRGOV	ISRAEL	ISR					GOV			SAU	SAUDI ARABIA	SAU								0	042	042	04	1	1.9	1	1	1	-4.74860335195531	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514044500	https://indianexpress.com/article/world/hamas-leader-mohammed-sinwar-targeted-gaza-hospital-strike-israel-10003861/
1243694855	20250514	202505	2025	2025.3671	ISRMIL	ISRAEL	ISR					MIL			ISR	ISRAEL	ISR								1	013	013	01	1	0.4	5	1	5	-8.55018587360595	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514044500	https://www.centralchronicle.com/at-least-6-killed-in-israeli-attack-on-southern-gaza-hospital-health-authority/
1243694856	20250514	202505	2025	2025.3671	ISRMIL	ISRAEL	ISR					MIL			ISR	ISRAEL	ISR								1	030	030	03	1	4.0	5	1	5	-8.55018587360595	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514044500	https://www.centralchronicle.com/at-least-6-killed-in-israeli-attack-on-southern-gaza-hospital-health-authority/
1243694857	20250514	202505	2025	2025.3671	ISRMIL	ISRAEL	ISR					MIL			ISR	ISRAEL	ISR								1	190	190	19	4	-10.0	5	1	5	-8.55018587360595	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514044500	https://www.centralchronicle.com/at-least-6-killed-in-israeli-attack-on-southern-gaza-hospital-health-authority/
1243694858	20250514	202505	2025	2025.3671	ISRMIL	ISRAEL	ISR					MIL			ISR	ISRAEL	ISR								1	195	195	19	4	-10.0	4	1	4	-7.6	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514044500	https://timesofindia.indiatimes.com/world/middle-east/israeli-officials-conducted-air-strikes-in-khan-younis-to-kill-yahya-sinwars-brother/articleshow/121150628.cms
1243694859	20250514	202505	2025	2025.3671	ISRMIL	ISRAELI	ISR					MIL			PSE	GAZA	PSE								1	195	195	19	4	-10.0	2	1	2	-7.6	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514044500	https://timesofindia.indiatimes.com/world/middle-east/israeli-officials-conducted-air-strikes-in-khan-younis-to-kill-yahya-sinwars-brother/articleshow/121150628.cms
1243694860	20250514	202505	2025	2025.3671	ISRUAF	ISRAEL	ISR					UAF			ISRMIL	ISRAEL	ISR					MIL			0	181	181	18	4	-9.0	4	1	4	-4.74860335195531	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514044500	https://indianexpress.com/article/world/hamas-leader-mohammed-sinwar-targeted-gaza-hospital-strike-israel-10003861/
1243694861	20250514	202505	2025	2025.3671	ITA	ROME	ITA								ISR	ISRAEL	ISR								1	190	190	19	4	-10.0	8	1	8	-2.88870008496177	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250514044500	https://www.theguardian.com/world/2025/may/14/western-countries-gave-mossad-information-used-to-track-and-killi-palestinian-terrorists-in-1970s
1243694862	20250514	202505	2025	2025.3671	ITA	ITALY	ITA								ISR	ISRAEL	ISR								1	190	190	19	4	-10.0	2	1	2	-2.88870008496177	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514044500	https://www.theguardian.com/world/2025/may/14/western-countries-gave-mossad-information-used-to-track-and-killi-palestinian-terrorists-in-1970s
1243694863	20250514	202505	2025	2025.3671	ITA	ITALY	ITA								JUD	PROSECUTOR						JUD			0	090	090	09	2	-2.0	2	1	2	-10.6498194945848	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250514044500	https://www.amren.com/news/2025/05/stabbing-in-france-that-brought-thousands-of-protesters-to-the-streets-was-allegedly-committed-by-a-man-from-roma-migrant-family/
1243694864	20250514	202505	2025	2025.3671	ITA	ITALY	ITA								JUD	PROSECUTOR						JUD			0	090	090	09	2	-2.0	2	1	2	-10.6498194945848	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	1	Mali	ML	ML		17	-4	ML	1	Mali	ML	ML		17	-4	ML	20250514044500	https://www.amren.com/news/2025/05/stabbing-in-france-that-brought-thousands-of-protesters-to-the-streets-was-allegedly-committed-by-a-man-from-roma-migrant-family/
1243694865	20250514	202505	2025	2025.3671	ITA	ITALY	ITA								JUD	PROSECUTOR						JUD			0	190	190	19	4	-10.0	2	1	2	-10.6498194945848	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250514044500	https://www.amren.com/news/2025/05/stabbing-in-france-that-brought-thousands-of-protesters-to-the-streets-was-allegedly-committed-by-a-man-from-roma-migrant-family/
1243694866	20250514	202505	2025	2025.3671	ITA	ITALY	ITA								JUD	PROSECUTOR						JUD			0	190	190	19	4	-10.0	2	1	2	-10.6498194945848	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	1	Mali	ML	ML		17	-4	ML	1	France	FR	FR		46	2	FR	20250514044500	https://www.amren.com/news/2025/05/stabbing-in-france-that-brought-thousands-of-protesters-to-the-streets-was-allegedly-committed-by-a-man-from-roma-migrant-family/
1243694867	20250514	202505	2025	2025.3671	JAM	JAMAICAN	JAM																		1	110	110	11	3	-2.0	8	1	8	0.24691358024691	1	Jamaica	JM	JM		18.25	-77.5	JM	0								1	Jamaica	JM	JM		18.25	-77.5	JM	20250514044500	https://www.jamaicaobserver.com/2025/05/13/jamaicans-not-happy-says-paulwell/
1243694868	20250514	202505	2025	2025.3671	JAM	JAMAICA	JAM																		1	111	111	11	3	-2.0	4	1	4	-1.06609808102345	4	Papine, Saint Andrew, Jamaica	JM	JM08	18425	18.013	-76.7389	-3753157	0								4	Papine, Saint Andrew, Jamaica	JM	JM08	18425	18.013	-76.7389	-3753157	20250514044500	https://www.jamaicaobserver.com/2025/05/13/pnp-calls-greater-protection-women-driver-held-utech-student-disappearance/
1243694869	20250514	202505	2025	2025.3671	JAM	JAMAICAN	JAM																		1	120	120	12	3	-4.0	8	1	8	0.24691358024691	1	Jamaica	JM	JM		18.25	-77.5	JM	0								1	Jamaica	JM	JM		18.25	-77.5	JM	20250514044500	https://www.jamaicaobserver.com/2025/05/13/jamaicans-not-happy-says-paulwell/
1243694870	20250514	202505	2025	2025.3671	JAM	KINGSTON	JAM								GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	5	1	5	-0.33898305084746	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20250514044500	https://www.jamaicaobserver.com/2025/05/13/three-card-trick-paulwell-knocks-govt-confusing-gct-policy-electricity/
1243694871	20250514	202505	2025	2025.3671	JAM	JAMAICA	JAM								LAB	WORKER						LAB			1	020	020	02	1	3.0	1	1	1	2.4390243902439	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20250514044500	https://www.jamaicaobserver.com/2025/05/13/cabinet-approves-unemployment-insurance-benefit/
1243694872	20250514	202505	2025	2025.3671	JAM	JAMAICA	JAM								LAB	WORKER						LAB			1	051	051	05	1	3.4	1	1	1	2.4390243902439	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20250514044500	https://www.jamaicaobserver.com/2025/05/13/cabinet-approves-unemployment-insurance-benefit/
1243694873	20250514	202505	2025	2025.3671	JAMGOVLAB	PEARNEL CHARLES	JAM					GOV	LAB		LAB	WORKER						LAB			1	020	020	02	1	3.0	4	1	4	2.4390243902439	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20250514044500	https://www.jamaicaobserver.com/2025/05/13/cabinet-approves-unemployment-insurance-benefit/
1243694874	20250514	202505	2025	2025.3671	JAMGOVLAB	PEARNEL CHARLES	JAM					GOV	LAB		LAB	WORKER						LAB			1	051	051	05	1	3.4	4	1	4	2.4390243902439	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20250514044500	https://www.jamaicaobserver.com/2025/05/13/cabinet-approves-unemployment-insurance-benefit/
1243694875	20250514	202505	2025	2025.3671	JEW	JEWISH				JEW					JUD	LAWYER						JUD			1	114	114	11	3	-2.0	10	1	10	-4.22832980972516	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514044500	http://thechiefleader.com/stories/jewish-group-files-federal-charges-against-lawyers-union,54360
